name,latitude,longitude,category,destination,description,products,priceFromVnd,available,starRating,url,imageUrl,locationSource,locationPrecision,warning,googleMapsUrl,placeKey
Lavender Muine Hotel,10.954951,108.215412,Khách sạn,Phan Thiết,"3 hạng phòng · từ 820.000₫/đêm · 17 Block B Area 1 Ham Tien, Mũi Né, Việt Nam",4,820000,true,,https://www.booking.com/hotel/vn/van-thanh.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/568281525.jpg?k=bcb07a3451aa4c6e7c0ad9df7887e157fec744b77bc50ecf142eabef381be2b6&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.954951%2C108.215412,hotel:32e81d2a-77b5-5d0a-a390-ac420aabfe8d
Lotus Village Resort - Muine,10.952976,108.215927,Khách sạn 3.5★,Phan Thiết,"khách sạn · từ 1.085.714₫/đêm · 100 - 139D Nguyen Dinh Chieu, Phuong Ham Tien, Mui Ne, Mũi Né, Phan Thiết",1,1085714,true,3.5,https://www.agoda.com/vi-vn/lotus-village-resort-muine/hotel/phan-thiet-vn.html,https://pix6.agoda.net/hotelImages/262/262815/262815_14063017220020093265.jpg?va=1&ca=2&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.952976%2C108.215927,hotel:bb3b11b8-545c-5032-850f-4470136b8312
Mandala Couple Signature,11.003043,108.346252,Khách sạn 5★,Phan Thiết,"khách sạn · từ 314.179₫/đêm · Apec Mandala Mui Ne,DT 716, duong Xuan Thuy, phuong Mui Ne, Mũi Né, Phan Thiết",1,314179,true,5,https://www.agoda.com/vi-vn/ocean-mandala-retreat-apec-mui-ne/hotel/phan-thiet-vn.html,https://pix8.agoda.net/hotelImages/67270192/-1/79e13c013b928a2d5b39cfc161002bc5.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=11.003043%2C108.346252,hotel:14fc13cd-4e7a-59e5-a8fd-3b23cca06778
Mandala Nearly Beach - Condotel Apec Mui Né,11.00226,108.3479,Khách sạn 5★,Phan Thiết,"3 hạng phòng · từ 572.282₫/đêm · DT716 , Xuân Thủyy, 770000 Mũi Né, Việt Nam",4,572282,true,5,https://www.booking.com/hotel/vn/mandala-nearly-beach-condotel-apec-mui-ne.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/793451111.jpg?k=c0c3f7732b81f22c94514278058b384bfe06370a1b627cc944755cbd36180009&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.002260%2C108.347900,hotel:df36b58a-b36f-5f61-b973-a7e4288242ad
Mandala Wins Apec Mũi Né,11.00315,108.346144,Khách sạn 5★,Phan Thiết,"3 hạng phòng · từ 728.000₫/đêm · ĐT716, 62000 Mũi Né, Việt Nam",4,728000,true,5,https://www.booking.com/hotel/vn/apec-beach-thanh-pho-phan-thiet.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/845083938.jpg?k=fcb369060d272830abc33212c86690797ea4bf40c6875ee40d621f3be6efaa38&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=11.003150%2C108.346144,hotel:9642458a-2bec-51cf-9ed3-b96c2911da76
MiNhon Hotel Muine,10.953864,108.244092,Khách sạn 2★,Phan Thiết,"3 hạng phòng · từ 625.300₫/đêm · 210/5 Nguyen Dinh Chieu KP2, Ham Tien Village, Mũi Né, Việt Nam",4,625300,true,2,https://www.booking.com/hotel/vn/minhon-muine.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/209912938.jpg?k=821fde3eab0024736f4337da38c71376c3d8b215e79ee4e3b796a438e5aea06e&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.953864%2C108.244092,hotel:7cd70b62-b94e-5276-a9de-1d0cace50321
Muine Bay Resort,10.921427,108.293615,Khách sạn 4★,Phan Thiết,"khách sạn · từ 1.292.972₫/đêm · Khu phố 14, Phường Mũi N , Tp. Phan Thiết, Tỉnh B nh Thuận, Việt Nam, Mũi Né, Phan Thiết",1,1292972,true,4,https://www.agoda.com/vi-vn/muine-bay-resort/hotel/phan-thiet-vn.html,https://pix6.agoda.net/hotelImages/254905/0/c90e1fec9d040836fbb2e1b786eed678.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.921427%2C108.293615,hotel:b9bbfae7-2bdf-5d49-82e5-1d9e6f0e3981
Pandanus Resort - Complimentary Minibar,10.944889,108.297874,Khách sạn 4★,Phan Thiết,"3 hạng phòng · từ 1.792.733₫/đêm · So 3 Nguyen Huu Tho, phuong Mui Ne, Mũi Né, Việt Nam",4,1792733,true,4,https://www.booking.com/hotel/vn/pandanus-resort.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/699850409.jpg?k=5491e6d862dc913b56a7a0ce65a1aeb865041f64961567f4a80b003846d19864&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.944889%2C108.297874,hotel:e2ca9c24-88ed-5097-801f-62fce32a3537
Rainbow Beach Mũi Né - Homestay & Coffee,10.946771,108.265984,Khách sạn 5★,Phan Thiết,"khách sạn · từ 515.873₫/đêm · Huynh Thuc Khang, Mũi Né, Phan Thiết",1,515873,true,5,https://www.agoda.com/vi-vn/rainbow-beach-mui-ne-homestay-coffee/hotel/phan-thiet-vn.html,https://pix6.agoda.net/hotelImages/66811298/0/0cd0a23c6610c361d0e2e72e32c62c6f.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.946771%2C108.265984,hotel:8a1f2bf3-a4e1-5358-95e5-93fd36ac3adc
Red Sands Mui Ne - Complimentary Welcome Gift,10.96017,108.325503,Khách sạn 3★,Phan Thiết,"3 hạng phòng · từ 1.188.000₫/đêm · 34 Đường Bùi Xuân Phái, Mũi Né, Việt Nam",4,1188000,true,3,https://www.booking.com/hotel/vn/red-sands-boutique.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/655667592.jpg?k=2c1ca31d05682c4e9307aab0db0a37eaf480c17ed0dc781dfc49b3d91effaeb5&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.960170%2C108.325503,hotel:1832e2b8-c408-59e1-a95c-380556b899e9
Resort Làng Tre Mũi Né (Bamboo Village Beach Resort),10.945426,108.1989,Khách sạn 4★,Phan Thiết,"khách sạn · từ 2.357.143₫/đêm · 38 Nguyễn Đi`nh Chiểu, phường Mũi Ne', tỉnh Lâm Đồng, Mũi Né, Phan Thiết",1,2357143,true,4,https://www.agoda.com/vi-vn/bamboo-village-beach-resort/hotel/phan-thiet-vn.html,https://pix6.agoda.net/hotelImages/11008/-1/5ec571372bd463c7addd0a2f20d5cbed.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.945426%2C108.198900,hotel:38a27e88-79a8-5953-ab57-c707fc1585f1
Song Anh Mui Ne Guesthouse,10.952993,108.249909,Khách sạn,Phan Thiết,"2 hạng phòng · từ 275.366₫/đêm · 4 Huỳnh Thúc Kháng, Mũi Né, Việt Nam",3,275366,true,,https://www.booking.com/hotel/vn/song-anh-guesthouse.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/864787681.jpg?k=6ed668f28f5dae9688eb2d27a20ca70159d93f8ca4d7b9bdd158446f2581dcfc&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.952993%2C108.249909,hotel:7eb7ca44-65ad-5e83-9859-70f7475ccdcb
SUNSHINE BEACH Resort,10.951339,108.211008,Khách sạn,Phan Thiết,"3 hạng phòng · từ 1.068.940₫/đêm · 82 Nguyễn Đình Chiểu, 66000 Mũi Né, Việt Nam",4,1068940,true,,https://www.booking.com/hotel/vn/sunshine-beach-resort-mui-ne.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/860267332.jpg?k=345b08ee06fd397e42873feb2e72f032875839c633bf42671ee97f6921a75ead&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.951339%2C108.211008,hotel:a155876d-678a-577a-a9b6-1413261bfc74
Surf4You Residence,10.948638,108.262496,Khách sạn 3★,Phan Thiết,"3 hạng phòng · từ 1.180.000₫/đêm · 90 Huynh Thuc Khang, Mũi Né, Việt Nam",4,1180000,true,3,https://www.booking.com/hotel/vn/surf-for-you-residence.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/103559528.jpg?k=cfb386ca77fcb6873f81df9e5eaa38326906bdc1acd135f15482789eb957d36c&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.948638%2C108.262496,hotel:208d1a04-640d-53ed-b873-97ad06a102c3
Terracotta Resort & Spa,10.943683,108.197021,Khách sạn 4.5★,Phan Thiết,"khách sạn · từ 2.485.670₫/đêm · 28 Nguyen Dinh Chieu, Phuong Ham Tien, Mui Ne, Mũi Né, Phan Thiết",1,2485670,true,4.5,https://www.agoda.com/vi-vn/terracotta-resort-spa/hotel/phan-thiet-vn.html,https://pix6.agoda.net/hotelImages/267450/-1/d17a984eba19373e76fe8187c0e64f78.jpg?va=1&ca=7&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.943683%2C108.197021,hotel:db8a77fb-17fb-59cc-a71c-8c55bff936f3
The Anam Mui Ne,10.942592,108.194609,Khách sạn 5★,Phan Thiết,"3 hạng phòng · từ 5.010.193₫/đêm · 18 Nguyen Dinh Chieu, Mui Ne, Mũi Né, Việt Nam",4,5010193,true,5,https://www.booking.com/hotel/vn/the-anam-mui-ne.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/416024152.jpg?k=137720594d2ea363e807aeaf88fc1191084294f0c10b14365386d2261bdae64d&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.942592%2C108.194609,hotel:1355ff69-308d-5bfd-89e8-39c76a61d935
The Cliff Resort and Residences,10.936806,108.181674,Khách sạn 4★,Phan Thiết,"khách sạn · từ 1.792.769₫/đêm · Khu phố 5, Phường Phú Hài,, Mũi Né, Phan Thiết",1,1792769,true,4,https://www.agoda.com/vi-vn/the-cliff-resort-and-residences/hotel/phan-thiet-vn.html,https://pix6.agoda.net/hotelImages/344574/0/97244b178a0566ee316b1fb5846a13ac.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.936806%2C108.181674,hotel:eb68e957-3b48-5400-a98f-3fdbfe675e15
Victoria Phan Thiet Beach Resort and Spa,10.936878,108.17626,Khách sạn 4.5★,Phan Thiết,"khách sạn · từ 1.352.837₫/đêm · Km 9, Phu Thuy Ward, Lam Dong Province, Viet Nam, Phú Hài, Phan Thiết",1,1352837,true,4.5,https://www.agoda.com/vi-vn/victoria-phan-thiet-beach-resort-and-spa/hotel/phan-thiet-vn.html,https://pix6.agoda.net/hotelImages/11012/0/39c76980e24f19377dc690d0395fc4e4.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=10.936878%2C108.176260,hotel:a0e1ebe2-ba04-52c6-a3e9-009fb2cbb251
Wanderlust garden inn,10.954356,108.247621,Khách sạn,Phan Thiết,"3 hạng phòng · từ 300.000₫/đêm · 375/3 Nguyễn Đình Chiểu, Mũi Né, Việt Nam",4,300000,true,,https://www.booking.com/hotel/vn/wanderlust-garden-inn.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/594985053.jpg?k=783ef2625a00b2d814c83c684176ddd656ebf31bc497676f20b4378f571a39d8&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.954356%2C108.247621,hotel:e3a847f3-3d99-5f45-bc7d-ccdc21762080
Ancarine Beach Resort,10.260596,103.934129,Khách sạn 3★,Phú Quốc,"3 hạng phòng · từ 1.839.600₫/đêm · 3 Ong Lang, Ong Lang, Phú Quốc, Việt Nam",4,1839600,true,3,https://www.booking.com/hotel/vn/blue-sea-resort.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/457330984.jpg?k=82418290bfe2af767cdd11ea773fcd31ead233d66ec0a18e834090cb449dd96d&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.260596%2C103.934129,hotel:5f28f82f-5d01-567f-b9f3-92ac1afc7fed
Best Western Premier Sonasea Phu Quoc,10.131055,103.989823,Khách sạn 5★,Phú Quốc,"3 hạng phòng · từ 2.291.465₫/đêm · Duong Bao, Duong To, Duong To, Phú Quốc, Việt Nam",4,2291465,true,5,https://www.booking.com/hotel/vn/best-western-premier-sonasea-phu-quoc.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/770599803.jpg?k=5e71c4a12688dca49ee41fbe65a99a66fd0f07826f540486a6184082f7604157&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.131055%2C103.989823,hotel:2908a78a-4288-56e4-b741-6076b1885c83
Cassia Cottage Resort and Spa,10.198797,103.963328,Khách sạn 4★,Phú Quốc,"3 hạng phòng · từ 4.165.560₫/đêm · Khu Pho 7, Tran Hung Dao, Duong To, Phú Quốc, Việt Nam",4,4165560,true,4,https://www.booking.com/hotel/vn/cassia-cottage.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/189687261.jpg?k=33850b3ddb4d2a20a6964faa8dfcd319b721ce9b2ddda99e3127afa9f9fb1a23&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=10.198797%2C103.963328,hotel:fc19b020-fb91-5873-aaa2-5217bcd2b543
